reference,title,closed_at,cves,risks,summary,first_revision,affected_systems
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,,CVE-2023-21745; CVE-2023-21788; CVE-2023-21779; CVE-2023-21764; CVE-2023-21735; CVE-2023-21780; CVE-2023-21781; CVE-2023-21786; CVE-2023-21782; CVE-2023-21762; CVE-2023-21784; CVE-2023-21738; CVE-2023-21790; CVE-2023-21789; CVE-2023-21787; CVE-2023-21792; CVE-2023-21791; CVE-2023-21741; CVE-2023-21783; CVE-2023-21736; CVE-2023-21785; CVE-2023-21761; CVE-2023-21737; CVE-2023-21763; CVE-2023-21793; CVE-2023-21734,Usurpation d'identité; Exécution de code arbitraire à distance; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été corrigées dans les produits Microsoft. Elles permettent à un
attaquant de provoquer une usurpation d'identité, une exécution de code
à distance, une élévation de privilèges et une atteinte à la
confidentialité des données.",2023-01-11T01:00:00.000000,Microsoft N/A – Microsoft Exchange Server 2013 Cumulative Update 23 | Microsoft N/A – Microsoft Visio 2013 Service Pack 1 (éditions 32 bits) | Microsoft N/A – Microsoft Exchange Server 2019 Cumulative Update 11 | Microsoft N/A – Microsoft Exchange Server 2016 Cumulative Update 23 | Microsoft N/A – Microsoft Visio 2016 (édition 64 bits) | Microsoft N/A – Visual Studio Code | Microsoft N/A – Microsoft 365 Apps pour Enterprise pour systèmes 32 bits | Microsoft N/A – Microsoft 365 Apps pour Enterprise pour 64 bits Systems | Microsoft N/A – Microsoft Visio 2016 (édition 32 bits) | Microsoft N/A – Microsoft Exchange Server 2019 Cumulative Update 12 | Microsoft N/A – Microsoft Visio 2013 Service Pack 1 (éditions 64 bits) | Microsoft N/A – 3D Builder
CERTFR-2023-AVI-0026,Multiples vulnérabilités dans les produits Cisco,,CVE-2023-20037; CVE-2023-20018; CVE-2023-20038; CVE-2023-20020; CVE-2023-20025; CVE-2023-20026,Déni de service à distance; Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Cisco.
Certaines d'entre elles permettent à un attaquant de provoquer une
exécution de code arbitraire à distance, un déni de service à distance
et un contournement de la politique de sécurité.",2023-01-12T01:00:00.000000,"Cisco N/A – Cisco BroadWorks Xtended Services Platform version 22.0 (Cisco recommande de migrer en version 23 avec les derniers correctifs de sécurité) | Cisco N/A – Cisco BroadWorks Xtended Services Platform version 23.0 sans les correctifs de sécurité AP.xsp.23.0.1075.ap384245 et AP.platform.23.0.1075.ap384245 | Cisco N/A – Cisco SIP sur les téléphones IP sans-fil 8821 versions antérieures à 11.0(6)SR4 | Cisco N/A – Cisco Industrial Network Director (IND) versions antérieures à 1.7.0 | Cisco N/A – Cisco SIP sur les téléphones IP des séries 7800 et 8800 versions antérieures à 14.1(1)SR2 | Cisco Small Business – Routeurs Cisco Small Business RV016, RV042, RV042G et RV082 (Cisco indique que ces routeurs sont en fin de vie) | Cisco N/A – Cisco BroadWorks Application Delivery Platform Device Management versions 22.0 sans les correctifs de sécurité ADP_Rel_2022.11_1.273 et dms_2022.11_1.273"
CERTFR-2023-AVI-0027,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,,CVE-2022-3977; CVE-2022-45934; CVE-2022-3910; CVE-2022-20421; CVE-2022-3643; CVE-2022-43750; CVE-2022-39842; CVE-2022-41849; CVE-2022-3544; CVE-2022-42896; CVE-2022-4095; CVE-2022-3541; CVE-2022-2663; CVE-2022-3649; CVE-2022-39188; CVE-2022-3586; CVE-2022-41850; CVE-2022-3646; CVE-2022-43945; CVE-2022-4378; CVE-2022-0171; CVE-2022-3303; CVE-2022-3623; CVE-2022-3543; CVE-2022-3061; CVE-2021-4159; CVE-2022-40307,Déni de service à distance; Exécution de code arbitraire à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans le noyau Linux d'Ubuntu. Elles permettent à un
attaquant de provoquer un déni de service à distance, une exécution de
code arbitraire à distance, une atteinte à la confidentialité des
données et un contournement de la politique de sécurité.",2023-01-13T01:00:00.000000,Ubuntu Ubuntu – Ubuntu 22.10 | Ubuntu Ubuntu – Ubuntu 16.04 ESM | Ubuntu Ubuntu – Ubuntu 18.04 LTS | Ubuntu Ubuntu – Ubuntu 20.04 LTS | Ubuntu Ubuntu – Ubuntu 14.04 ESM | Ubuntu Ubuntu – Ubuntu 22.04 LTS
CERTFR-2023-AVI-0028,Multiples vulnérabilités dans le noyau Linux de Red Hat,,CVE-2022-2964; CVE-2022-4139,Atteinte à l'intégrité des données; Déni de service; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été corrigées dans le noyau Linux de Red Hat. Elles permettent à un
attaquant de provoquer une élévation de privilèges, un déni de service
et une atteinte à la confidentialité des données.",2023-01-13T01:00:00.000000,"Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Power, little endian 8 ppc64le | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for IBM z Systems 8 s390x | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for x86_64 8 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Real Time 8 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for ARM 64 8 aarch64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for ARM 64 8 aarch64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Real Time for NFV 8 x86_64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for x86_64 8 x86_64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for Power, little endian 8 ppc64le"
CERTFR-2023-AVI-0029,Multiples vulnérabilités dans Microsoft Edge,,CVE-2023-0129; CVE-2023-0130; CVE-2023-0132; CVE-2023-21796; CVE-2023-0135; CVE-2023-21775; CVE-2023-0131; CVE-2023-0140; CVE-2023-0134; CVE-2023-0133; CVE-2023-0139; CVE-2023-0136; CVE-2023-0141; CVE-2023-0138,Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Élévation de privilèges,"De multiples vulnérabilités ont été corrigées dans Microsoft Edge. Elles permettent à un attaquant de
provoquer une élévation de privilèges, une exécution de code à distance
et un problème de sécurité non spécifié par l'éditeur.",2023-01-13T01:00:00.000000,Microsoft Edge – Microsoft Edge Stable versions antérieures à 109.0.1518.49 | Microsoft Edge – Microsoft Edge Extended Stable versions antérieures à 108.0.1462.83
CERTFR-2023-AVI-0030,Multiples vulnérabilités les produits NetApp,,CVE-2021-33117; CVE-2022-28131,Déni de service à distance; Atteinte à l'intégrité des données; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes les produits NetApp.
Elles permettent à un attaquant de provoquer un déni de service à
distance, une atteinte à l'intégrité des données et une atteinte à la
confidentialité des données.",2023-01-16T01:00:00.000000,NetApp N/A – NetApp FAS/AFF BIOS version A900/9500 sans le dernier correctif | NetApp Cloud Insights Telegraf Agent – Les versions de NetApp Cloud Insights Telegraf Agent sans le correctif du 11/11/2022
CERTFR-2023-AVI-0031,Vulnérabilité dans IBM QRadar,,CVE-2023-22875,Atteinte à l'intégrité des données; Atteinte à la confidentialité des données,"Une vulnérabilité a été découverte dans IBM QRadar. Elle permet à un
attaquant de provoquer une atteinte à l'intégrité des données et une
atteinte à la confidentialité des données.",2023-01-17T01:00:00.000000,IBM QRadar – IBM QRadar SIEM version 7.4 | IBM QRadar – IBM QRadar SIEM version 7.5
CERTFR-2023-AVI-0032,Multiples vulnérabilités dans GitLab,,CVE-2022-23521; CVE-2022-41903,Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans GitLab. Certaines
d'entre elles permettent à un attaquant de provoquer une exécution de
code arbitraire à distance, un contournement de la politique de sécurité
et une atteinte à l'intégrité des données.",2023-01-18T01:00:00.000000,GitLab N/A – GitLab Community Edition (CE) et Enterprise Edition (EE) versions 15.6.x antérieures à 15.6.6 | GitLab N/A – GitLab Community Edition (CE) et Enterprise Edition (EE) versions 15.7.x antérieures à 15.7.5 | GitLab N/A – GitLab Community Edition (CE) et Enterprise Edition (EE) versions 15.5.x antérieures à 15.5.9
CERTFR-2023-AVI-0033,Vulnérabilité dans IBM AIX,,CVE-2022-47990,Exécution de code arbitraire; Déni de service,"Une vulnérabilité a été découverte dans IBM AIX. Elle permet à un
attaquant de provoquer une exécution de code arbitraire et un déni de
service.",2023-01-18T01:00:00.000000,IBM AIX – IBM AIX version 7.1.5 sans le dernier correctif | IBM AIX – IBM VIOS version 3.1.2 sans le dernier correctif | IBM AIX – IBM AIX version 7.3.0 sans le dernier correctif | IBM AIX – IBM AIX version 7.2.5 sans le dernier correctif | IBM AIX – IBM VIOS version 3.1.3 sans le dernier correctif
CERTFR-2023-AVI-0034,Multiples vulnérabilités dans les produits Oracle,,CVE-2023-21900; CVE-2022-31129; CVE-2023-21843; CVE-2022-24407; CVE-2023-21893; CVE-2023-21877; CVE-2023-21885; CVE-2022-22971; CVE-2023-21865; CVE-2023-21898; CVE-2023-21881; CVE-2023-21830; CVE-2022-25647; CVE-2023-21874; CVE-2023-21838; CVE-2023-21878; CVE-2020-10735; CVE-2022-27782; CVE-2023-21883; CVE-2022-40153; CVE-2022-42252; CVE-2022-40149; CVE-2023-21889; CVE-2018-7489; CVE-2023-21875; CVE-2023-21872; CVE-2023-21841; CVE-2022-40150; CVE-2023-21864; CVE-2023-21840; CVE-2022-1941; CVE-2022-31692; CVE-2018-25032; CVE-2023-21866; CVE-2023-21842; CVE-2023-21845; CVE-2022-39429; CVE-2023-21860; CVE-2023-21844; CVE-2022-32221; CVE-2022-37434; CVE-2023-21871; CVE-2023-21839; CVE-2023-21887; CVE-2023-21835; CVE-2021-3737; CVE-2023-21873; CVE-2023-21863; CVE-2023-21876; CVE-2020-36242; CVE-2023-21867; CVE-2023-21899; CVE-2023-21869; CVE-2022-42920; CVE-2022-43548; CVE-2023-21836; CVE-2023-21827; CVE-2023-21870; CVE-2022-25857; CVE-2023-21879; CVE-2021-3918; CVE-2023-21882; CVE-2023-21886; CVE-2023-21837; CVE-2023-21831; CVE-2022-42003; CVE-2022-40304; CVE-2023-21880; CVE-2022-3171; CVE-2022-23219; CVE-2023-21829; CVE-2023-21884; CVE-2023-21868,Déni de service à distance; Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits
Oracle. Certaines d'entre elles permettent à un attaquant de provoquer
une exécution de code arbitraire à distance, un déni de service à
distance et un contournement de la politique de sécurité.",2023-01-18T01:00:00.000000,"Oracle MySQL – MySQL Cluster versions 7.5.28 et antérieures | Oracle MySQL – MySQL Shell versions 8.0.31 et antérieures | Oracle PeopleSoft – PeopleSoft Enterprise CC Common Application Objects version 9.2 | Oracle MySQL – MySQL Server versions 5.7.40 et antérieures | Oracle MySQL – MySQL Cluster versions 7.6.24 et antérieures | Oracle Java SE – Oracle Java SE versions 8u351, 8u351-perf, 11.0.17, 17.0.5 et 19.0.1 | Oracle MySQL – MySQL Connectors versions 8.0.31 et antérieures | Oracle Weblogic – Oracle WebLogic Server versions 12.2.1.3.0, 12.2.1.4.0 et 14.1.1.0.0 | Oracle N/A – Oracle VM VirtualBox versions antérieures à 7.0.6 | Oracle MySQL – MySQL Workbench versions 8.0.31 et antérieures | Oracle MySQL – MySQL Enterprise Monitor versions 8.0.32 et antérieures | Oracle Database Server – Oracle Database Server versions 19c, 21c [Perl] antérieures à 5.35 | Oracle MySQL – MySQL Cluster versions 8.0.31 et antérieures | Oracle MySQL – MySQL Server versions 8.0.31 et antérieures | Oracle PeopleSoft – PeopleSoft Enterprise CS Academic Advisement version 9.2 | Oracle N/A – Oracle VM VirtualBox versions antérieures à 6.1.42 | Oracle MySQL – MySQL Cluster versions 7.4.38 et antérieures | Oracle PeopleSoft – PeopleSoft Enterprise PeopleTools versions 8.58, 8.59 et 8.60"
CERTFR-2023-AVI-0035,Multiples vulnérabilités dans Apache HTTP Server,,CVE-2022-36760; CVE-2006-20001; CVE-2022-37436,Déni de service à distance; Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans Apache HTTP Server.
Elles permettent à un attaquant de provoquer un contournement de la
politique de sécurité, une atteinte à l'intégrité des données et une
atteinte à la confidentialité des données.",2023-01-18T01:00:00.000000,Apache HTTP Server – Apache HTTP Server versions antérieures à 2.4.55
CERTFR-2023-AVI-0036,Multiples vulnérabilités dans les produits Mozilla,,CVE-2023-23604; CVE-2023-23598; CVE-2023-23605; CVE-2022-46877; CVE-2023-23602; CVE-2023-23597; CVE-2023-23606; CVE-2023-23600; CVE-2023-23603; CVE-2023-23599; CVE-2022-46871; CVE-2023-23601,Exécution de code arbitraire à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans les produits Mozilla. Elles permettent à un
attaquant de provoquer une exécution de code arbitraire à distance, un
contournement de la politique de sécurité et une atteinte à la
confidentialité des données.",2023-01-18T01:00:00.000000,Mozilla Firefox – Firefox versions antérieures à 109 | Mozilla Firefox ESR – Firefox ESR versions antérieures à 102.7
CERTFR-2023-AVI-0037,Vulnérabilité dans Broadcom Symantec Endpoint Protection (SEP),,CVE-2022-25631,Élévation de privilèges,"Une vulnérabilité a été découverte dans Broadcom Symantec Endpoint Protection
(SEP). Elle permet à un attaquant de provoquer une élévation de
privilèges.",2023-01-19T01:00:00.000000,N/A N/A – SEP Windows Client versions antérieures à 14.3 RU6 (14.3.9210.6000) | N/A N/A – SEP Windows Client versions antérieures à 14.3 RU5 (14.3.8289.5000) | N/A N/A – SEP Windows Client versions antérieures à 14.3 RU3 (14.3.5470.3000) | N/A N/A – SEP Windows Client versions antérieures à 14.3 RU4 (14.3.7419.4000)
CERTFR-2023-AVI-0038,Vulnérabilité dans Tenable Nessus,,CVE-2023-0101,Exécution de code arbitraire à distance; Élévation de privilèges,"Une vulnérabilité a été découverte dans Tenable Nessus. Elle permet à un
attaquant de provoquer une exécution de code arbitraire à distance et
une élévation de privilèges.",2023-01-19T01:00:00.000000,Tenable Nessus – Nessus versions 8.15.x antérieures à 8.15.8 | Tenable Nessus – Nessus versions 10.4.x antérieures à 10.4.2
CERTFR-2023-AVI-0039,Vulnérabilité dans Drupal Core,,Aucune,Atteinte à la confidentialité des données,"Une vulnérabilité a été découverte dans Drupal Core. Elle permet à un
attaquant de provoquer une atteinte à la confidentialité des données.",2023-01-19T01:00:00.000000,Drupal Drupal – Drupal 9.4.x versions antérieures à 9.4.10 | Drupal Drupal – Drupal 10.0.x versions antérieures à 10.0.2 | Drupal Drupal – Drupal 9.5.x versions antérieures à 9.5.2
CERTFR-2023-AVI-0040,Vulnérabilité dans Mitel MiContact Center Business,,CVE-2023-22854,Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"Une vulnérabilité a été découverte dans Mitel MiContact Center Business.
Elle permet à un attaquant de provoquer un contournement de la politique
de sécurité et une atteinte à la confidentialité des données.",2023-01-19T01:00:00.000000,Mitel MiContact Center Business – MiContact Center Business versions 9.2.2.0 à 9.4.1.0 antérieures à 9.4.2.0
CERTFR-2023-AVI-0041,Vulnérabilité dans Cisco Unified Communications Manager,,CVE-2023-20010,Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Atteinte à la confidentialité des données; Élévation de privilèges,"Une vulnérabilité a été découverte dans Cisco Unified Communications
Manager. Elle permet à un attaquant de provoquer une exécution de code
arbitraire à distance, une atteinte à l'intégrité des données et une
atteinte à la confidentialité des données.",2023-01-19T01:00:00.000000,Cisco Unified Communications Manager – Cisco Unified Communications Manager versions 11.5.x et 12.5.x antérieures à 12.5(1)SU7 | Cisco Unified Communications Manager – Cisco Unified Communications Manager versions 14.x antérieures à 14SU3 (correctif prévu pour mars 2023)
